sample_id,Animal_No,body_weight,body_weight_change_percent,body_weight_change,genotype,diet,date_time,XT+YT,XT,VO2(3),VCO2(3),Temp,RER,H(3),Flow,Feed1,Drink
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-15 22:36:00,101,56,80,77,22.8,0.953,0.402,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-15 22:46:00,41,23,96,94,22.8,0.976,0.484,0.45,0.04,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-15 22:56:00,2167,1241,100,97,22.8,0.975,0.501,0.46,0.07,0.13
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-15 23:06:00,1903,1190,106,103,22.7,0.967,0.532,0.46,0,0.01
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-15 23:16:00,1106,648,115,111,22.7,0.964,0.575,0.45,0.31,0.04
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-15 23:26:00,1545,1057,115,109,22.8,0.951,0.574,0.44,0,0.1
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-15 23:36:00,1538,886,106,100,22.7,0.949,0.527,0.46,0,0.04
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-15 23:46:00,1238,616,106,102,22.6,0.954,0.532,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-15 23:56:00,1077,508,125,118,22.7,0.949,0.622,0.44,0,0.04
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 00:06:00,1029,566,126,119,22.8,0.943,0.627,0.46,0,0.13
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 00:16:00,1405,853,111,105,22.7,0.95,0.552,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 00:26:00,86,53,111,105,22.7,0.945,0.554,0.44,0.02,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 00:36:00,1227,642,110,105,22.8,0.951,0.549,0.44,0,0.19
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 00:46:00,1502,986,102,97,22.7,0.957,0.509,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 00:56:00,1418,968,97,93,22.7,0.955,0.486,0.43,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 01:06:00,115,72,109,102,22.8,0.934,0.542,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 01:16:00,10,0,94,88,22.8,0.929,0.469,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 01:26:00,21,0,84,76,22.8,0.896,0.416,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 01:36:00,2,0,75,66,22.8,0.879,0.368,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 01:46:00,238,191,82,73,22.8,0.893,0.404,0.44,0.01,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 01:56:00,471,318,87,79,22.8,0.911,0.431,0.44,0.03,0.07
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 02:06:00,22,9,89,83,22.8,0.933,0.442,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 02:16:00,22,3,90,85,22.8,0.943,0.447,0.48,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 02:26:00,8,1,81,75,22.8,0.93,0.402,0.47,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 02:36:00,227,160,80,73,22.8,0.91,0.396,0.47,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 02:46:00,50,29,77,68,22.7,0.886,0.379,0.43,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 02:56:00,169,120,94,83,22.7,0.889,0.461,0.44,0.12,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 03:06:00,628,380,91,83,22.8,0.91,0.452,0.44,0.01,0.14
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 03:16:00,66,24,90,83,22.8,0.916,0.447,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 03:26:00,117,20,84,76,22.7,0.905,0.417,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 03:36:00,475,195,85,79,22.7,0.931,0.422,0.43,0.11,0.08
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 03:46:00,212,109,93,86,22.7,0.923,0.461,0.45,0.05,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 03:56:00,296,125,92,86,22.8,0.932,0.459,0.47,0.03,0.09
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 04:06:00,168,86,83,79,22.7,0.954,0.414,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 04:16:00,229,85,86,81,22.7,0.944,0.426,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 04:26:00,1778,978,95,90,22.8,0.947,0.472,0.46,0.03,0.06
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 04:36:00,1020,572,91,85,22.7,0.932,0.451,0.44,0.16,0.04
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 04:46:00,1804,977,110,100,22.7,0.914,0.544,0.45,0,0.07
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 04:56:00,378,203,126,115,22.7,0.913,0.623,0.47,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 05:06:00,11,8,75,69,22.8,0.916,0.373,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 05:16:00,29,12,78,72,22.7,0.912,0.388,0.46,0.02,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 05:26:00,0,0,72,66,22.8,0.917,0.357,0.42,0,0.03
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 05:36:00,217,101,83,75,22.7,0.898,0.41,0.44,0.18,0.01
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 05:46:00,1546,814,87,78,22.7,0.904,0.429,0.45,0,0.06
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 05:56:00,1077,604,105,96,22.7,0.918,0.52,0.47,0,0.14
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 06:06:00,174,15,99,93,22.7,0.936,0.495,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 06:16:00,17,0,76,68,22.8,0.9,0.376,0.43,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 06:26:00,20,0,67,60,22.8,0.894,0.331,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 06:36:00,47,0,71,64,22.8,0.899,0.351,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 06:46:00,85,7,76,69,22.8,0.908,0.374,0.46,0.02,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 06:56:00,6,0,74,65,22.8,0.886,0.363,0.47,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 07:06:00,15,0,76,66,22.7,0.864,0.372,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 07:16:00,5,0,69,59,22.7,0.858,0.338,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 07:26:00,41,0,70,61,22.7,0.87,0.344,0.48,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 07:36:00,189,58,91,81,22.8,0.888,0.449,0.45,0.12,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 07:46:00,211,95,80,71,22.8,0.88,0.394,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 07:56:00,6,0,73,64,22.8,0.883,0.358,0.43,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 08:06:00,4,0,74,65,22.8,0.883,0.362,0.47,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 08:16:00,7,0,68,61,22.8,0.89,0.335,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 08:26:00,32,0,63,55,22.8,0.881,0.31,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 08:36:00,3,0,66,58,22.8,0.873,0.326,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 08:46:00,12,0,70,60,22.8,0.855,0.342,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 08:56:00,104,38,76,65,22.8,0.86,0.372,0.42,0.4,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 09:06:00,1695,959,88,81,22.8,0.92,0.434,0.44,0,0.22
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 09:16:00,520,251,121,112,22.8,0.925,0.601,0.45,0,0.1
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 09:26:00,136,47,99,90,22.9,0.911,0.488,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 09:36:00,32,3,71,67,22.9,0.938,0.353,0.43,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 09:46:00,418,169,78,74,22.9,0.948,0.388,0.45,0.09,0.12
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 09:56:00,2165,1281,74,71,22.8,0.953,0.37,0.44,0,0.06
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 10:06:00,466,160,105,98,22.8,0.932,0.521,0.43,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 10:16:00,26,0,77,71,22.9,0.916,0.384,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 10:26:00,36,4,70,66,22.9,0.939,0.35,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 10:36:00,34,0,70,66,22.9,0.943,0.347,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 10:46:00,18,0,65,61,22.9,0.944,0.322,0.43,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 10:56:00,35,0,75,72,22.8,0.963,0.374,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 11:06:00,16,0,63,59,22.8,0.941,0.313,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 11:16:00,45,2,63,59,22.8,0.936,0.313,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 11:26:00,28,1,64,62,22.8,0.959,0.322,0.43,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 11:36:00,33,0,63,59,22.8,0.936,0.314,0.43,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 11:46:00,32,0,67,60,22.8,0.893,0.331,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 11:56:00,508,219,77,72,22.8,0.933,0.384,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 12:06:00,1714,945,92,85,22.8,0.92,0.458,0.46,0,0.08
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 12:16:00,1237,835,107,98,22.8,0.916,0.532,0.47,0.01,0.07
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 12:26:00,0,0,96,87,22.9,0.903,0.474,0.47,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 12:36:00,0,0,85,76,22.9,0.896,0.418,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 12:46:00,0,0,67,58,22.8,0.878,0.327,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 12:56:00,0,0,68,59,22.8,0.863,0.332,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 13:06:00,0,0,66,55,22.8,0.821,0.322,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 13:16:00,0,0,65,54,22.8,0.826,0.315,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 13:26:00,0,0,60,49,22.8,0.816,0.293,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 13:36:00,0,0,67,55,22.8,0.825,0.323,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 13:46:00,0,0,67,54,22.8,0.808,0.322,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 13:56:00,55,32,73,59,22.8,0.81,0.351,0.46,0.04,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 14:06:00,17,9,83,70,22.8,0.846,0.403,0.45,0.04,0.04
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 14:16:00,1121,642,94,83,22.8,0.888,0.462,0.47,0,0.04
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 14:26:00,196,14,80,71,22.9,0.886,0.392,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 14:36:00,30,11,77,67,22.8,0.878,0.376,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 14:46:00,24,13,73,63,22.8,0.856,0.358,0.47,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 14:56:00,40,8,72,60,22.8,0.84,0.35,0.47,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 15:06:00,22,14,64,54,22.8,0.831,0.313,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 15:16:00,31,12,66,54,22.8,0.816,0.322,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 15:26:00,276,70,68,56,22.8,0.819,0.332,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 15:36:00,268,102,89,78,22.8,0.873,0.439,0.45,0.03,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 15:46:00,120,66,74,66,22.8,0.889,0.364,0.46,0.01,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 15:56:00,78,62,69,61,22.8,0.888,0.341,0.46,0,0.03
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 16:06:00,138,74,68,59,22.8,0.872,0.332,0.47,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 16:16:00,314,134,76,67,22.8,0.889,0.372,0.43,0.22,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 16:26:00,1225,861,103,95,22.8,0.924,0.512,0.46,0.01,0.1
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 16:36:00,696,457,90,84,22.8,0.93,0.448,0.46,0.01,0.07
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 16:46:00,11,0,91,84,22.8,0.92,0.453,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 16:56:00,2,0,71,65,22.8,0.913,0.35,0.47,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 17:06:00,9,0,74,69,22.8,0.935,0.367,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 17:16:00,2,0,73,67,22.8,0.916,0.364,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 17:26:00,54,0,67,60,22.8,0.892,0.33,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 17:36:00,79,12,81,78,22.8,0.957,0.407,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 17:46:00,22,10,69,63,22.8,0.909,0.342,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 17:56:00,355,258,75,69,22.8,0.916,0.373,0.46,0.14,0.06
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 18:06:00,7,0,87,82,22.8,0.94,0.432,0.45,0.03,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 18:16:00,12,0,72,67,22.8,0.932,0.36,0.46,0.04,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 18:26:00,70,25,77,74,22.8,0.96,0.387,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 18:36:00,187,83,90,87,22.8,0.969,0.45,0.47,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 18:46:00,1353,792,90,87,22.8,0.963,0.45,0.46,0.07,0.03
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 18:56:00,719,389,111,104,22.8,0.938,0.55,0.44,0.1,0.12
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 19:06:00,118,81,104,99,22.8,0.953,0.517,0.47,0.02,0.03
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 19:16:00,116,70,104,99,22.9,0.949,0.519,0.46,0.13,0.1
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 19:26:00,36,15,88,85,22.9,0.961,0.442,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 19:36:00,17,10,92,88,22.8,0.958,0.46,0.42,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 19:46:00,192,102,87,83,22.8,0.959,0.434,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 19:56:00,72,42,84,81,22.8,0.967,0.421,0.45,0.01,0.04
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 20:06:00,523,272,89,86,22.8,0.969,0.446,0.45,0.01,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 20:16:00,1763,922,105,102,22.7,0.968,0.527,0.44,0.04,0.09
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 20:26:00,964,361,119,115,22.7,0.966,0.594,0.45,0.18,0.07
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 20:36:00,1627,788,116,112,22.7,0.961,0.581,0.45,0.03,0.08
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 20:46:00,1193,582,101,97,22.7,0.96,0.503,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 20:56:00,837,468,121,116,22.7,0.958,0.607,0.46,0.08,0.18
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 21:06:00,431,222,134,129,22.7,0.96,0.672,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 21:16:00,425,225,122,117,22.8,0.958,0.612,0.45,0,0.02
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 21:26:00,334,182,110,105,22.8,0.955,0.548,0.46,0.38,0.2
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 21:36:00,1695,950,109,106,22.8,0.972,0.548,0.45,0.03,0.08
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 21:46:00,568,303,117,114,22.6,0.969,0.588,0.47,0,0.07
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 21:56:00,521,250,140,132,22.7,0.944,0.696,0.45,0.03,0.04
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 22:06:00,32,14,115,110,22.8,0.959,0.573,0.45,0,0.09
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 22:16:00,5,5,90,88,22.8,0.974,0.451,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 22:26:00,2,2,97,93,22.8,0.961,0.485,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 22:36:00,9,2,108,106,22.9,0.983,0.542,0.47,0,0.04
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 22:46:00,26,11,91,88,22.8,0.967,0.455,0.47,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 22:56:00,86,53,84,81,22.8,0.965,0.423,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 23:06:00,265,159,100,99,22.9,0.983,0.504,0.46,0.02,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 23:16:00,131,79,97,94,22.9,0.979,0.485,0.45,0.06,0.07
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 23:26:00,12,6,93,91,22.9,0.983,0.465,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 23:36:00,923,510,99,98,22.9,0.989,0.497,0.46,0,0.03
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 23:46:00,2079,1178,101,99,22.7,0.975,0.507,0.45,0.02,0.07
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-16 23:56:00,1604,872,110,106,22.7,0.97,0.549,0.45,0.1,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 00:06:00,1489,775,114,110,22.7,0.963,0.569,0.45,0,0.09
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 00:16:00,1613,949,130,123,22.7,0.947,0.647,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 00:26:00,684,362,121,114,22.7,0.941,0.604,0.45,0.03,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 00:36:00,518,271,130,122,22.7,0.932,0.648,0.45,0.03,0.08
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 00:46:00,689,394,93,87,22.8,0.944,0.462,0.44,0.04,0.09
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 00:56:00,6,3,102,96,22.8,0.942,0.507,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 01:06:00,0,0,84,79,22.8,0.938,0.42,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 01:16:00,3,3,79,75,22.8,0.942,0.396,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 01:26:00,8,5,97,90,22.9,0.919,0.483,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 01:36:00,73,36,90,80,22.8,0.894,0.442,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 01:46:00,981,503,91,83,22.8,0.909,0.45,0.46,0.23,0.06
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 01:56:00,28,22,105,96,22.8,0.912,0.519,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 02:06:00,0,0,97,90,22.8,0.93,0.48,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 02:16:00,6,3,83,78,22.8,0.939,0.411,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 02:26:00,2,2,85,79,22.8,0.928,0.424,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 02:36:00,83,45,82,76,22.8,0.932,0.408,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 02:46:00,0,0,96,89,22.9,0.928,0.475,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 02:56:00,152,83,83,74,22.8,0.886,0.411,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 03:06:00,3,3,94,83,22.8,0.887,0.462,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 03:16:00,1128,667,97,86,22.8,0.893,0.477,0.45,0.04,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 03:26:00,145,111,87,76,22.7,0.868,0.428,0.47,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 03:36:00,84,22,106,90,22.7,0.854,0.517,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 03:46:00,120,79,73,61,22.8,0.837,0.356,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 03:56:00,242,185,63,52,22.7,0.826,0.308,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 04:06:00,1028,561,127,108,22.6,0.845,0.62,0.46,0.12,0.13
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 04:16:00,1038,621,113,98,22.7,0.871,0.554,0.46,0,0.19
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 04:26:00,327,156,112,99,22.7,0.885,0.551,0.43,0.21,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 04:36:00,1,1,98,86,22.8,0.88,0.483,0.45,0,0.03
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 04:46:00,0,0,77,68,22.8,0.885,0.377,0.43,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 04:56:00,0,0,74,65,22.8,0.873,0.363,0.43,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 05:06:00,0,0,92,78,22.8,0.844,0.449,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 05:16:00,0,0,80,67,22.8,0.84,0.391,0.44,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 05:26:00,50,29,78,64,22.8,0.821,0.379,0.46,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 05:36:00,798,388,97,84,22.8,0.868,0.475,0.47,0,0.05
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 05:46:00,2268,1483,92,81,22.8,0.886,0.452,0.46,0,0.1
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 05:56:00,1648,932,93,82,22.7,0.883,0.457,0.46,0,0.08
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 06:06:00,906,504,85,75,22.6,0.884,0.417,0.45,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 06:16:00,689,233,134,117,22.8,0.879,0.656,0.47,0,0
Box-1,1,29.7,54.2,0.625,C57Bl6j,chow,2017-03-17 06:26:00,794,416,105,90,22.8,0.858,0.515,0.46,0,0
